iter	Passed	Remaining
4837	7884	8411
4838	7886	8410
4839	7889	8409
4840	7890	8407
4841	7891	8405
4842	7892	8402
4843	7893	8400
4844	7895	8398
4845	7896	8397
4846	7898	8395
4847	7899	8393
4848	7901	8392
4849	7903	8390
4850	7905	8389
4851	7906	8387
4852	7907	8385
4853	7908	8383
4854	7911	8381
4855	7912	8380
4856	7914	8379
4857	7916	8377
4858	7918	8376
4859	7919	8374
4860	7921	8373
4861	7923	8371
4862	7925	8370
4863	7926	8368
4864	7929	8368
4865	7931	8367
4866	7933	8365
4867	7934	8363
4868	7936	8361
4869	7937	8359
4870	7939	8358
4871	7940	8356
4872	7942	8355
4873	7944	8353
4874	7946	8351
4875	7947	8350
4876	7949	8348
4877	7950	8346
4878	7951	8344
4879	7953	8342
4880	7954	8340
4881	7956	8339
4882	7958	8338
4883	7960	8336
4884	7961	8335
4885	7963	8333
4886	7964	8331
4887	7965	8329
4888	7967	8327
4889	7968	8325
4890	7970	8324
4891	7972	8323
4892	7974	8321
4893	7976	8320
4894	7977	8318
4895	7979	8316
4896	7980	8314
4897	7981	8312
4898	7983	8311
4899	7985	8309
4900	7986	8308
4901	7988	8306
4902	7989	8304
4903	7991	8302
4904	7992	8300
4905	7994	8299
4906	7995	8296
4907	7997	8295
4908	7999	8294
4909	8000	8292
4910	8001	8290
4911	8003	8288
4912	8004	8286
4913	8006	8284
4914	8007	8282
4915	8008	8280
4916	8010	8279
4917	8013	8278
4918	8014	8277
4919	8016	8275
4920	8017	8273
4921	8019	8271
4922	8020	8270
4923	8022	8268
4924	8023	8266
4925	8025	8264
4926	8026	8262
4927	8028	8261
4928	8030	8260
4929	8031	8258
4930	8033	8256
4931	8034	8254
4932	8035	8252
4933	8037	8251
4934	8039	8249
4935	8041	8247
4936	8042	8246
4937	8044	8244
4938	8045	8242
4939	8047	8241
4940	8048	8239
4941	8049	8237
4942	8051	8235
4943	8054	8235
4944	8055	8233
4945	8057	8231
4946	8059	8230
4947	8060	8228
4948	8062	8226
4949	8063	8224
4950	8066	8224
4951	8067	8222
4952	8069	8220
4953	8071	8219
4954	8072	8217
4955	8074	8216
4956	8076	8214
4957	8079	8214
4958	8081	8213
4959	8082	8211
4960	8084	8210
4961	8087	8209
4962	8088	8207
4963	8089	8205
4964	8091	8203
4965	8093	8202
4966	8095	8201
4967	8096	8199
4968	8098	8197
4969	8099	8195
4970	8101	8193
4971	8102	8192
4972	8103	8190
4973	8105	8188
4974	8107	8187
4975	8109	8185
4976	8110	8184
4977	8112	8182
4978	8113	8180
4979	8115	8179
4980	8116	8177
4981	8118	8175
4982	8120	8173
4983	8122	8172
4984	8123	8171
4985	8126	8170
4986	8127	8168
4987	8129	8166
4988	8130	8164
4989	8131	8162
4990	8132	8160
4991	8134	8159
4992	8136	8157
4993	8138	8155
4994	8139	8154
4995	8141	8153
4996	8142	8151
4997	8144	8149
4998	8146	8147
4999	8148	8146
5000	8149	8145
5001	8152	8144
5002	8154	8142
5003	8155	8140
5004	8156	8138
5005	8158	8136
5006	8159	8134
5007	8161	8134
5008	8163	8132
5009	8165	8130
5010	8167	8129
5011	8168	8128
5012	8170	8126
5013	8171	8124
5014	8172	8122
5015	8174	8120
5016	8176	8119
5017	8179	8118
5018	8180	8117
5019	8182	8115
5020	8184	8113
5021	8185	8112
5022	8187	8110
5023	8190	8110
5024	8192	8109
5025	8194	8108
5026	8196	8106
5027	8197	8104
5028	8199	8102
5029	8200	8101
5030	8202	8100
5031	8204	8098
5032	8206	8096
5033	8207	8095
5034	8208	8093
5035	8210	8091
5036	8211	8089
5037	8213	8087
5038	8214	8086
5039	8217	8085
5040	8220	8084
5041	8221	8083
5042	8223	8081
5043	8224	8079
5044	8226	8077
5045	8227	8076
5046	8229	8074
5047	8231	8073
5048	8233	8071
5049	8234	8069
5050	8236	8068
5051	8237	8066
5052	8239	8065
5053	8242	8064
5054	8244	8063
5055	8245	8061
5056	8247	8060
5057	8249	8058
5058	8250	8056
5059	8252	8054
5060	8253	8052
5061	8255	8051
5062	8257	8050
5063	8259	8049
5064	8260	8047
5065	8262	8045
5066	8263	8043
5067	8265	8042
5068	8266	8040
5069	8268	8038
5070	8269	8036
5071	8272	8035
5072	8273	8033
5073	8275	8032
5074	8276	8030
5075	8277	8028
5076	8279	8026
5077	8280	8024
5078	8282	8023
5079	8284	8021
5080	8286	8020
5081	8287	8018
5082	8288	8016
5083	8290	8014
5084	8291	8012
5085	8293	8010
5086	8294	8009
5087	8295	8006
5088	8297	8006
5089	8299	8004
5090	8301	8002
5091	8302	8000
5092	8303	7998
5093	8305	7997
5094	8306	7995
5095	8308	7993
5096	8309	7991
5097	8311	7990
5098	8313	7988
5099	8314	7986
5100	8316	7985
5101	8317	7983
5102	8318	7981
5103	8319	7979
5104	8321	7977
5105	8322	7975
5106	8324	7974
5107	8326	7972
5108	8327	7970
5109	8329	7969
5110	8330	7967
5111	8332	7965
5112	8333	7963
5113	8335	7962
5114	8336	7960
5115	8339	7959
5116	8341	7957
5117	8342	7956
5118	8343	7954
5119	8345	7952
5120	8346	7950
5121	8347	7948
5122	8349	7946
5123	8350	7944
5124	8351	7942
5125	8353	7940
5126	8355	7939
5127	8356	7938
5128	8358	7936
5129	8359	7934
5130	8361	7932
5131	8362	7930
5132	8363	7928
5133	8365	7926
5134	8367	7925
5135	8368	7923
5136	8370	7922
5137	8371	7920
5138	8374	7919
5139	8375	7917
5140	8377	7916
5141	8378	7914
5142	8380	7912
5143	8382	7911
5144	8384	7909
5145	8385	7908
5146	8387	7906
5147	8388	7904
5148	8391	7904
5149	8393	7902
5150	8394	7900
5151	8396	7899
5152	8398	7897
5153	8399	7896
5154	8400	7894
5155	8402	7892
5156	8403	7890
5157	8405	7888
5158	8406	7886
5159	8408	7885
5160	8409	7883
5161	8411	7881
5162	8412	7879
5163	8413	7877
5164	8414	7875
5165	8416	7873
5166	8417	7871
5167	8418	7869
5168	8419	7867
5169	8421	7866
5170	8424	7865
5171	8425	7863
5172	8427	7861
5173	8428	7859
5174	8429	7857
5175	8431	7856
5176	8432	7854
5177	8433	7852
5178	8435	7850
5179	8437	7849
5180	8438	7847
5181	8440	7845
5182	8441	7843
5183	8442	7841
5184	8443	7839
5185	8445	7837
5186	8446	7836
5187	8448	7834
5188	8450	7833
5189	8452	7831
5190	8453	7829
5191	8455	7828
5192	8456	7826
5193	8458	7824
5194	8459	7822
5195	8460	7820
5196	8462	7819
5197	8464	7817
5198	8466	7816
5199	8467	7814
5200	8469	7813
5201	8471	7811
5202	8472	7810
5203	8474	7808
5204	8476	7806
5205	8478	7805
5206	8479	7804
5207	8481	7802
5208	8483	7800
5209	8484	7799
5210	8486	7797
5211	8487	7795
5212	8489	7793
5213	8490	7792
5214	8492	7790
5215	8493	7788
5216	8494	7786
5217	8495	7784
5218	8497	7782
5219	8499	7781
5220	8500	7779
5221	8502	7777
5222	8504	7776
5223	8505	7774
5224	8507	7772
5225	8508	7770
5226	8509	7769
5227	8511	7767
5228	8513	7765
5229	8514	7764
5230	8516	7762
5231	8517	7760
5232	8518	7758
5233	8519	7756
5234	8521	7755
5235	8523	7753
5236	8525	7751
5237	8526	7750
5238	8528	7748
5239	8529	7746
5240	8531	7745
5241	8533	7743
5242	8534	7741
5243	8536	7740
5244	8537	7738
5245	8540	7737
5246	8541	7736
5247	8543	7734
5248	8545	7732
5249	8546	7730
5250	8547	7729
5251	8549	7727
5252	8550	7725
5253	8551	7723
5254	8553	7722
5255	8555	7720
5256	8556	7718
5257	8558	7716
5258	8559	7714
5259	8560	7712
5260	8561	7710
5261	8563	7708
5262	8564	7706
5263	8566	7705
5264	8567	7703
5265	8569	7701
5266	8570	7700
5267	8572	7698
5268	8574	7697
5269	8575	7695
5270	8576	7693
5271	8578	7691
5272	8579	7689
5273	8581	7688
5274	8583	7686
5275	8584	7684
5276	8586	7683
5277	8588	7681
5278	8589	7679
5279	8590	7678
5280	8591	7675
5281	8593	7674
5282	8595	7672
5283	8597	7671
5284	8598	7669
5285	8600	7668
5286	8601	7666
5287	8602	7664
5288	8604	7662
5289	8605	7660
5290	8606	7658
5291	8608	7657
5292	8610	7655
5293	8611	7653
5294	8613	7651
5295	8614	7650
5296	8616	7648
5297	8617	7646
5298	8618	7644
5299	8620	7642
5300	8622	7641
5301	8624	7640
5302	8625	7638
5303	8627	7636
5304	8628	7634
5305	8629	7632
5306	8631	7630
5307	8632	7629
5308	8634	7627
5309	8635	7625
5310	8637	7624
5311	8639	7622
5312	8640	7620
5313	8642	7619
5314	8643	7617
5315	8645	7616
5316	8647	7615
5317	8650	7614
5318	8652	7613
5319	8654	7611
5320	8655	7609
5321	8658	7608
5322	8660	7607
5323	8661	7606
5324	8665	7605
5325	8666	7604
5326	8668	7602
5327	8670	7601
5328	8671	7599
5329	8675	7599
5330	8676	7597
5331	8680	7597
5332	8681	7595
5333	8683	7594
5334	8685	7592
5335	8686	7591
5336	8688	7589
5337	8691	7588
5338	8692	7587
5339	8695	7586
5340	8696	7584
5341	8698	7583
5342	8700	7581
5343	8701	7579
5344	8703	7578
5345	8708	7579
5346	8709	7577
5347	8713	7577
5348	8715	7576
5349	8716	7574
5350	8718	7573
5351	8721	7572
5352	8722	7570
5353	8726	7570
5354	8727	7568
5355	8729	7567
5356	8731	7565
5357	8734	7565
5358	8736	7564
5359	8739	7563
5360	8741	7562
5361	8742	7560
5362	8744	7559
5363	8746	7557
5364	8749	7557
5365	8752	7556
5366	8753	7554
5367	8755	7553
5368	8757	7552
5369	8758	7550
5370	8762	7550
5371	8764	7549
5372	8767	7548
5373	8769	7547
5374	8770	7545
5375	8772	7543
5376	8774	7542
5377	8776	7541
5378	8779	7540
5379	8781	7539
5380	8783	7537
5381	8784	7536
5382	8786	7534
5383	8790	7535
5384	8792	7533
5385	8794	7532
5386	8795	7530
5387	8797	7528
5388	8799	7527
5389	8800	7525
5390	8805	7526
5391	8807	7525
5392	8808	7523
5393	8810	7521
5394	8812	7520
5395	8814	7518
5396	8815	7516
5397	8819	7516
5398	8820	7515
5399	8822	7513
5400	8823	7511
5401	8825	7510
5402	8826	7508
5403	8828	7506
5404	8829	7505
5405	8833	7504
5406	8835	7503
5407	8836	7501
5408	8838	7500
5409	8840	7499
5410	8842	7497
5411	8845	7497
5412	8847	7495
5413	8849	7494
5414	8850	7492
5415	8852	7490
5416	8853	7489
5417	8855	7487
5418	8858	7487
5419	8860	7485
5420	8861	7483
5421	8884	7499
5422	8886	7498
5423	8887	7496
5424	8891	7496
5425	8895	7496
5426	8897	7495
5427	8899	7494
5428	8900	7492
5429	8909	7496
5430	8912	7496
5431	8914	7494
5432	8915	7492
5433	8921	7494
5434	8922	7492
5435	8924	7491
5436	8925	7489
5437	8927	7487
5438	8930	7487
5439	8934	7487
5440	8936	7485
5441	8937	7484
5442	8939	7482
5443	8941	7481
5444	8942	7479
5445	8946	7479
5446	8949	7478
5447	8950	7476
5448	8952	7475
5449	8954	7473
5450	8955	7472
5451	8958	7471
5452	8963	7472
5453	8965	7471
5454	8966	7469
5455	8968	7467
5456	8970	7465
5457	8973	7465
5458	8977	7465
5459	8978	7464
5460	8980	7462
5461	8981	7460
5462	8983	7459
5463	8985	7457
5464	8987	7456
5465	8991	7456
5466	8993	7455
5467	8994	7453
5468	8997	7452
5469	8999	7450
5470	9000	7449
5471	9005	7450
5472	9007	7448
5473	9009	7447
5474	9011	7445
5475	9012	7444
5476	9014	7442
5477	9016	7441
5478	9018	7439
5479	9020	7438
5480	9023	7437
5481	9024	7436
5482	9026	7434
5483	9027	7432
5484	9031	7432
5485	9033	7430
5486	9034	7429
5487	9037	7428
5488	9039	7427
5489	9040	7425
5490	9042	7423
5491	9046	7424
5492	9048	7422
5493	9050	7421
5494	9052	7419
5495	9053	7417
5496	9056	7416
5497	9059	7417
5498	9061	7415
5499	9063	7414
5500	9065	7412
5501	9066	7410
5502	9068	7408
5503	9069	7407
5504	9075	7408
5505	9076	7406
5506	9078	7405
5507	9079	7403
5508	9081	7401
5509	9083	7400
5510	9084	7398
5511	9089	7399
5512	9091	7397
5513	9092	7396
5514	9094	7394
5515	9095	7392
5516	9097	7390
5517	9099	7389
5518	9102	7388
5519	9104	7387
5520	9106	7385
5521	9107	7384
5522	9109	7382
5523	9110	7380
5524	9112	7379
5525	9114	7378
5526	9116	7376
5527	9119	7375
5528	9120	7373
5529	9122	7372
5530	9123	7370
5531	9124	7368
5532	9127	7367
5533	9129	7365
5534	9131	7364
5535	9132	7362
5536	9134	7360
5537	9135	7358
5538	9136	7357
5539	9138	7355
5540	9139	7353
5541	9141	7351
5542	9143	7350
5543	9145	7348
5544	9146	7347
5545	9148	7345
5546	9150	7344
5547	9153	7343
5548	9155	7342
5549	9157	7340
5550	9159	7339
5551	9161	7338
5552	9163	7336
5553	9164	7334
5554	9168	7334
5555	9171	7334
5556	9173	7332
5557	9175	7331
5558	9177	7329
5559	9178	7328
5560	9180	7326
5561	9183	7325
5562	9185	7324
5563	9187	7322
5564	9188	7321
5565	9190	7319
5566	9192	7318
5567	9196	7318
5568	9198	7316
5569	9199	7315
5570	9201	7313
5571	9203	7311
5572	9204	7310
5573	9206	7308
5574	9212	7310
5575	9213	7308
5576	9215	7306
5577	9217	7305
5578	9218	7303
5579	9220	7301
5580	9223	7301
5581	9225	7299
5582	9226	7298
5583	9228	7296
5584	9229	7294
5585	9231	7292
5586	9233	7291
5587	9234	7289
5588	9238	7289
5589	9239	7287
5590	9241	7286
5591	9243	7284
5592	9244	7282
5593	9246	7281
5594	9247	7279
5595	9249	7277
5596	9253	7277
5597	9254	7275
5598	9256	7274
5599	9258	7272
5600	9259	7270
5601	9261	7269
5602	9264	7268
5603	9266	7267
5604	9268	7265
5605	9270	7264
5606	9271	7262
5607	9273	7260
5608	9274	7259
5609	9278	7258
5610	9279	7257
5611	9281	7255
5612	9283	7254
5613	9285	7252
5614	9287	7251
5615	9288	7249
5616	9289	7247
5617	9293	7247
5618	9295	7245
5619	9296	7243
5620	9299	7242
5621	9301	7241
5622	9302	7239
5623	9305	7238
5624	9307	7237
5625	9308	7235
5626	9309	7233
5627	9311	7231
5628	9313	7230
5629	9316	7230
5630	9318	7228
5631	9319	7226
5632	9321	7225
5633	9323	7223
5634	9325	7222
5635	9326	7220
5636	9328	7218
5637	9332	7218
5638	9333	7216
5639	9335	7215
5640	9338	7214
5641	9340	7212
5642	9341	7211
5643	9344	7210
5644	9346	7208
5645	9349	7208
5646	9351	7206
5647	9352	7205
5648	9354	7203
5649	9356	7202
5650	9359	7201
5651	9360	7199
5652	9362	7197
5653	9363	7195
5654	9365	7193
5655	9366	7192
5656	9367	7190
5657	9368	7188
5658	9371	7187
5659	9373	7185
5660	9374	7183
5661	9375	7181
5662	9376	7179
5663	9377	7177
5664	9379	7175
5665	9380	7173
5666	9382	7171
5667	9383	7170
5668	9385	7168
5669	9387	7166
5670	9388	7165
5671	9389	7163
5672	9391	7161
5673	9392	7159
5674	9393	7157
5675	9395	7155
5676	9396	7153
5677	9399	7153
5678	9400	7151
5679	9402	7149
5680	9403	7147
5681	9404	7145
5682	9406	7143
5683	9407	7141
5684	9408	7139
5685	9410	7137
5686	9412	7136
5687	9414	7135
5688	9415	7133
5689	9417	7131
5690	9418	7129
5691	9420	7128
5692	9421	7126
5693	9422	7124
5694	9424	7122
5695	9426	7120
5696	9427	7119
5697	9428	7117
5698	9430	7115
5699	9431	7113
5700	9433	7111
5701	9434	7110
5702	9436	7108
5703	9437	7106
5704	9439	7104
5705	9440	7103
5706	9442	7101
5707	9444	7099
5708	9446	7098
5709	9447	7096
5710	9448	7094
5711	9450	7092
5712	9451	7090
5713	9453	7089
5714	9456	7088
5715	9458	7087
5716	9459	7085
5717	9461	7083
5718	9464	7083
5719	9466	7081
5720	9468	7080
5721	9470	7079
5722	9472	7077
5723	9474	7075
5724	9475	7074
5725	9477	7072
5726	9479	7070
5727	9482	7070
5728	9485	7069
5729	9487	7068
5730	9490	7067
5731	9492	7066
5732	9494	7064
5733	9498	7064
5734	9500	7063
5735	9502	7062
5736	9504	7060
5737	9506	7059
5738	9507	7057
5739	9512	7057
5740	9513	7056
5741	9515	7054
5742	9517	7052
5743	9518	7051
5744	9520	7049
5745	9521	7047
5746	9525	7047
5747	9526	7045
5748	9528	7043
5749	9529	7042
5750	9531	7040
5751	9533	7039
5752	9534	7037
5753	9536	7035
5754	9540	7035
5755	9542	7034
5756	9543	7032
5757	9545	7030
5758	9547	7029
5759	9549	7027
5760	9550	7025
5761	9553	7024
5762	9554	7023
5763	9556	7021
5764	9558	7019
5765	9559	7018
5766	9561	7016
5767	9563	7015
5768	9566	7014
5769	9568	7013
5770	9570	7011
5771	9572	7009
5772	9573	7008
5773	9575	7006
5774	9576	7004
5775	9579	7003
5776	9581	7002
5777	9582	7000
5778	9584	6998
5779	9586	6997
5780	9587	6995
5781	9589	6993
5782	9590	6992
5783	9593	6991
5784	9594	6989
5785	9596	6987
5786	9598	6985
5787	9599	6984
5788	9601	6982
5789	9603	6980
5790	9607	6980
5791	9608	6979
5792	9609	6977
5793	9611	6975
5794	9613	6974
5795	9615	6972
5796	9616	6970
5797	9617	6968
5798	9619	6967
5799	9621	6965
5800	9622	6963
5801	9624	6961
5802	9625	6960
5803	9627	6958
5804	9629	6956
5805	9631	6955
5806	9634	6954
5807	9635	6953
5808	9637	6951
5809	9639	6949
5810	9640	6947
5811	9641	6945
5812	9642	6943
5813	9643	6941
5814	9646	6940
5815	9647	6939
5816	9649	6937
5817	9650	6935
5818	9651	6933
5819	9653	6931
5820	9654	6929
5821	9655	6927
5822	9657	6925
5823	9658	6923
5824	9660	6922
5825	9662	6920
5826	9663	6918
5827	9664	6916
5828	9665	6914
5829	9666	6912
5830	9668	6911
5831	9669	6909
5832	9671	6907
5833	9672	6905
5834	9674	6903
5835	9675	6901
5836	9676	6900
5837	9678	6898
5838	9679	6896
5839	9681	6894
5840	9682	6892
5841	9683	6890
5842	9684	6888
5843	9686	6886
5844	9688	6885
5845	9689	6883
5846	9691	6881
5847	9692	6879
5848	9693	6877
5849	9694	6875
5850	9696	6874
5851	9697	6871
5852	9698	6870
5853	9700	6868
5854	9703	6867
5855	9705	6866
5856	9707	6864
5857	9708	6862
5858	9710	6861
5859	9711	6859
5860	9714	6858
5861	9718	6858
5862	9720	6856
5863	9721	6855
5864	9722	6853
5865	9724	6851
5866	9725	6849
5867	9726	6847
5868	9728	6845
5869	9729	6844
5870	9732	6842
5871	9733	6841
5872	9735	6839
5873	9737	6837
5874	9738	6836
5875	9740	6834
5876	9742	6833
5877	9746	6833
5878	9748	6831
5879	9749	6829
5880	9751	6828
5881	9753	6826
5882	9754	6824
5883	9756	6823
5884	9758	6822
5885	9760	6820
5886	9762	6818
5887	9763	6817
5888	9765	6815
5889	9767	6813
5890	9770	6813
5891	9774	6813
5892	9776	6811
5893	9778	6810
5894	9779	6808
5895	9781	6806
5896	9782	6805
5897	9784	6803
5898	9788	6803
5899	9789	6801
5900	9792	6800
5901	9793	6798
5902	9795	6796
5903	9797	6795
5904	9800	6794
5905	9803	6794
5906	9805	6792
5907	9806	6790
5908	9808	6789
5909	9810	6787
5910	9811	6785
5911	9815	6785
5912	9817	6784
5913	9819	6782
5914	9821	6781
5915	9823	6779
5916	9824	6777
5917	9826	6776
5918	9830	6776
5919	9832	6774
5920	9833	6772
5921	9835	6771
5922	9836	6769
5923	9838	6767
5924	9839	6765
5925	9844	6766
5926	9846	6764
5927	9848	6763
5928	9849	6761
5929	9851	6759
5930	9852	6757
5931	9854	6756
5932	9857	6755
5933	9859	6754
5934	9860	6752
5935	9862	6750
5936	9864	6749
5937	9865	6747
5938	9867	6745
5939	9868	6743
5940	9873	6743
5941	9874	6742
5942	9876	6740
5943	9878	6738
5944	9879	6737
5945	9881	6735
5946	9884	6734
5947	9886	6733
5948	9888	6731
5949	9889	6730
5950	9891	6728
5951	9893	6726
5952	9895	6725
5953	9899	6725
5954	9901	6723
5955	9902	6722
5956	9904	6720
5957	9906	6718
5958	9908	6717
5959	9909	6715
5960	9915	6716
5961	9917	6715
5962	9918	6713
5963	9919	6711
5964	9921	6709
5965	9922	6707
5966	9923	6705
5967	9927	6705
5968	9929	6704
5969	9931	6702
5970	9932	6700
5971	9934	6698
5972	9935	6697
5973	9937	6695
5974	9940	6694
5975	9942	6693
5976	9943	6691
5977	9945	6689
5978	9947	6688
5979	9948	6686
5980	9950	6684
5981	9951	6682
5982	9952	6680
5983	9955	6679
5984	9956	6677
5985	9958	6676
5986	9959	6674
5987	9960	6672
5988	9962	6670
5989	9963	6668
5990	9964	6666
5991	9966	6664
5992	9967	6663
5993	9969	6661
5994	9971	6659
5995	9972	6657
5996	9973	6655
5997	9975	6654
5998	9976	6652
5999	9977	6650
6000	9979	6648
6001	9980	6646
6002	9982	6645
6003	9984	6643
6004	9985	6641
6005	9987	6639
6006	9988	6637
6007	9989	6636
6008	9991	6634
6009	9992	6632
6010	9993	6630
6011	9994	6628
6012	9997	6627
6013	9998	6625
6014	9999	6623
6015	10001	6621
6016	10002	6619
6017	10003	6617
6018	10004	6615
6019	10005	6613
6020	10007	6611
6021	10008	6609
6022	10010	6608
6023	10011	6606
6024	10012	6604
6025	10015	6603
6026	10016	6601
6027	10018	6599
6028	10019	6597
6029	10020	6595
6030	10021	6593
6031	10023	6592
6032	10025	6590
6033	10026	6588
6034	10027	6586
6035	10028	6584
6036	10029	6582
6037	10031	6580
6038	10032	6578
6039	10034	6576
6040	10035	6575
6041	10036	6573
6042	10038	6571
6043	10039	6569
6044	10041	6567
6045	10042	6566
6046	10043	6564
6047	10044	6562
6048	10046	6560
6049	10047	6558
6050	10049	6556
6051	10050	6554
6052	10051	6552
6053	10053	6550
6054	10054	6548
6055	10055	6547
6056	10057	6545
6057	10058	6543
6058	10059	6541
6059	10060	6539
6060	10061	6537
6061	10063	6535
6062	10064	6533
6063	10066	6532
6064	10067	6530
6065	10068	6528
6066	10070	6526
6067	10071	6524
6068	10072	6522
6069	10074	6520
6070	10075	6518
6071	10076	6516
6072	10077	6514
6073	10078	6512
6074	10080	6511
6075	10082	6509
6076	10084	6508
6077	10085	6506
6078	10087	6504
6079	10088	6502
6080	10089	6500
6081	10091	6499
6082	10092	6497
6083	10094	6495
6084	10095	6493
6085	10097	6492
6086	10098	6490
6087	10100	6488
6088	10101	6486
6089	10103	6485
6090	10105	6483
6091	10106	6481
6092	10108	6480
6093	10110	6478
6094	10111	6476
6095	10113	6474
6096	10114	6473
6097	10115	6471
6098	10117	6469
6099	10118	6467
6100	10119	6465
6101	10122	6464
6102	10123	6462
6103	10125	6460
6104	10126	6458
6105	10127	6456
6106	10128	6455
6107	10130	6453
6108	10131	6451
6109	10132	6449
6110	10134	6447
6111	10135	6446
6112	10137	6444
6113	10138	6442
6114	10140	6440
6115	10141	6438
6116	10142	6436
6117	10143	6434
6118	10145	6432
6119	10146	6431
6120	10147	6429
6121	10149	6427
6122	10151	6425
6123	10152	6423
6124	10153	6422
6125	10154	6420
6126	10156	6418
6127	10157	6416
6128	10158	6414
6129	10159	6412
6130	10160	6410
6131	10162	6408
6132	10164	6407
6133	10165	6405
6134	10167	6403
6135	10168	6401
6136	10169	6399
6137	10170	6397
6138	10172	6396
6139	10173	6394
6140	10175	6392
6141	10176	6390
6142	10178	6389
6143	10179	6387
6144	10181	6385
6145	10182	6383
6146	10184	6381
6147	10185	6379
6148	10186	6378
6149	10187	6376
6150	10189	6374
6151	10191	6372
6152	10192	6371
6153	10193	6369
6154	10195	6367
6155	10196	6365
6156	10197	6363
6157	10199	6361
6158	10200	6359
6159	10201	6357
6160	10202	6355
6161	10203	6353
6162	10206	6352
6163	10207	6350
6164	10209	6349
6165	10210	6347
6166	10211	6345
6167	10212	6343
6168	10214	6341
6169	10215	6339
6170	10217	6338
6171	10219	6336
6172	10220	6334
6173	10222	6333
6174	10224	6331
6175	10226	6330
6176	10227	6328
6177	10228	6326
6178	10230	6324
6179	10231	6322
6180	10233	6321
6181	10234	6318
6182	10235	6317
6183	10236	6315
6184	10238	6313
6185	10240	6312
6186	10241	6310
6187	10242	6308
6188	10244	6306
6189	10246	6304
6190	10247	6303
6191	10249	6301
6192	10251	6299
6193	10252	6298
6194	10253	6296
6195	10256	6295
6196	10258	6293
6197	10260	6292
6198	10261	6290
6199	10263	6289
6200	10265	6287
6201	10266	6285
6202	10268	6283
6203	10269	6281
6204	10270	6279
6205	10271	6277
6206	10274	6276
6207	10275	6274
6208	10276	6272
6209	10277	6270
6210	10278	6268
6211	10280	6267
6212	10281	6265
6213	10282	6263
6214	10284	6261
6215	10285	6259
6216	10286	6257
6217	10288	6256
6218	10290	6254
6219	10291	6252
6220	10292	6250
6221	10294	6248
6222	10295	6246
6223	10296	6245
6224	10298	6243
6225	10299	6241
6226	10301	6239
6227	10302	6238
6228	10304	6236
6229	10305	6234
6230	10306	6232
6231	10308	6230
6232	10309	6229
6233	10310	6227
6234	10311	6225
6235	10313	6223
6236	10314	6221
6237	10316	6220
6238	10317	6218
6239	10319	6216
6240	10320	6214
6241	10322	6212
6242	10323	6211
6243	10324	6209
6244	10326	6207
6245	10327	6205
6246	10328	6203
6247	10331	6202
6248	10332	6200
6249	10334	6198
6250	10335	6196
6251	10336	6194
6252	10337	6192
6253	10339	6191
6254	10340	6189
6255	10341	6187
6256	10343	6185
6257	10344	6184
6258	10346	6182
6259	10347	6180
6260	10349	6178
6261	10350	6176
6262	10351	6174
6263	10352	6173
6264	10354	6171
6265	10355	6169
6266	10357	6168
6267	10359	6166
6268	10360	6164
6269	10361	6162
6270	10363	6160
6271	10364	6158
6272	10365	6156
6273	10367	6155
6274	10368	6153
6275	10369	6151
6276	10371	6149
6277	10373	6148
6278	10374	6146
6279	10375	6144
6280	10376	6142
6281	10378	6140
6282	10379	6138
6283	10380	6136
6284	10381	6134
6285	10383	6133
6286	10385	6131
6287	10386	6129
6288	10388	6128
6289	10389	6126
6290	10390	6124
6291	10392	6122
6292	10393	6120
6293	10394	6118
6294	10396	6117
6295	10398	6115
6296	10400	6114
6297	10402	6112
6298	10403	6111
6299	10405	6109
6300	10406	6107
6301	10408	6105
6302	10409	6104
6303	10411	6102
6304	10414	6101
6305	10416	6100
6306	10417	6098
6307	10418	6096
6308	10420	6094
6309	10421	6092
6310	10422	6090
6311	10424	6089
6312	10425	6087
6313	10427	6085
6314	10428	6083
6315	10429	6081
6316	10431	6080
6317	10432	6078
6318	10433	6076
6319	10435	6074
6320	10436	6072
6321	10437	6070
6322	10438	6068
6323	10441	6067
6324	10442	6065
6325	10443	6063
6326	10444	6061
6327	10445	6059
6328	10447	6058
6329	10448	6056
6330	10450	6054
6331	10451	6052
6332	10452	6050
6333	10453	6048
6334	10456	6047
6335	10457	6045
6336	10458	6043
6337	10459	6041
6338	10461	6040
6339	10462	6038
6340	10464	6036
6341	10465	6034
6342	10466	6032
6343	10468	6031
6344	10470	6029
6345	10472	6028
6346	10474	6026
6347	10475	6025
6348	10476	6023
6349	10478	6021
6350	10479	6019
6351	10481	6017
6352	10483	6016
6353	10485	6014
6354	10486	6013
6355	10488	6011
6356	10490	6010
6357	10492	6008
6358	10493	6006
6359	10494	6004
6360	10497	6003
6361	10499	6002
6362	10501	6000
6363	10503	5999
6364	10504	5997
6365	10506	5995
6366	10507	5993
6367	10509	5992
6368	10511	5990
6369	10513	5989
6370	10515	5988
6371	10517	5986
6372	10518	5984
6373	10520	5982
6374	10521	5981
6375	10524	5980
6376	10526	5978
6377	10528	5977
6378	10530	5975
6379	10532	5974
6380	10533	5972
6381	10535	5970
6382	10538	5970
6383	10540	5968
6384	10542	5967
6385	10544	5965
6386	10546	5964
6387	10547	5962
6388	10549	5960
6389	10552	5959
6390	10554	5958
