iter	RMSE
4775	12608.03097
4776	12606.60508
4777	12606.38121
4778	12605.28145
4779	12605.12977
4780	12603.76756
4781	12602.83638
4782	12601.95365
4783	12601.14125
4784	12600.16338
4785	12600.10262
4786	12599.79952
4787	12599.01116
4788	12598.0688
4789	12597.20558
4790	12595.81803
4791	12595.76703
4792	12594.19097
4793	12593.42836
4794	12592.6327
4795	12592.02883
4796	12590.70315
4797	12590.62094
4798	12589.33936
4799	12589.11507
4800	12588.02424
4801	12586.65358
4802	12586.09436
4803	12584.00438
4804	12582.64201
4805	12581.85545
4806	12581.43017
4807	12580.31333
4808	12580.27158
4809	12580.19409
4810	12578.82448
4811	12578.74845
4812	12577.58567
4813	12577.2859
4814	12575.07398
4815	12573.89085
4816	12572.88938
4817	12572.81496
4818	12571.58106
4819	12570.84137
4820	12570.35752
4821	12569.31039
4822	12568.66582
4823	12567.27847
4824	12566.94373
4825	12566.90353
4826	12566.84136
4827	12566.0402
4828	12563.83626
4829	12562.51627
4830	12562.42036
4831	12560.95206
4832	12559.68147
4833	12559.08752
4834	12559.03382
4835	12557.42336
4836	12556.31755
4837	12555.09666
4838	12553.89585
4839	12552.63111
4840	12550.8998
4841	12550.10061
4842	12549.59743
4843	12549.52269
4844	12548.24403
4845	12546.70683
4846	12545.99696
4847	12545.63783
4848	12544.4952
4849	12544.42855
4850	12542.93005
4851	12541.85541
4852	12540.46431
4853	12538.28519
4854	12538.18965
4855	12536.90802
4856	12535.8808
4857	12534.7638
4858	12533.20629
4859	12532.45316
4860	12531.45655
4861	12530.41723
4862	12530.15608
4863	12528.2729
4864	12527.16794
4865	12525.8921
4866	12525.01075
4867	12523.8424
4868	12523.10309
4869	12521.95369
4870	12520.91198
4871	12520.07516
4872	12519.01882
4873	12517.82382
4874	12517.72829
4875	12516.90101
4876	12516.82883
4877	12514.73825
4878	12513.97976
4879	12513.22044
4880	12512.92986
4881	12511.41747
4882	12509.93511
4883	12508.35728
4884	12506.96278
4885	12505.68445
4886	12504.84471
4887	12503.68965
4888	12502.83691
4889	12501.64514
4890	12500.74263
4891	12499.46043
4892	12497.37684
4893	12495.97676
4894	12495.92347
4895	12495.08349
4896	12495.02455
4897	12493.93267
4898	12492.53963
4899	12491.38497
4900	12490.75993
4901	12490.12767
4902	12489.82288
4903	12488.24427
4904	12487.51068
4905	12486.41429
4906	12485.17121
4907	12483.24242
4908	12481.98431
4909	12480.4316
4910	12478.67466
4911	12477.64831
4912	12476.7643
4913	12475.87866
4914	12475.83215
4915	12473.82391
4916	12473.07683
4917	12472.36657
4918	12470.86313
4919	12469.78688
4920	12468.43048
4921	12467.16469
4922	12465.98438
4923	12465.80067
4924	12464.77662
4925	12463.64083
4926	12463.56695
4927	12462.81937
4928	12461.70152
4929	12461.51387
4930	12460.57217
4931	12460.00995
4932	12458.6288
4933	12458.58275
4934	12458.03127
4935	12457.23768
4936	12455.24406
4937	12454.63492
4938	12453.5869
4939	12452.33502
4940	12452.27244
4941	12451.39688
4942	12450.32149
4943	12449.52849
4944	12448.28259
4945	12446.78189
4946	12445.5317
4947	12444.47026
4948	12443.26133
4949	12442.08832
4950	12441.24643
4951	12439.75481
4952	12438.2005
4953	12435.81963
4954	12435.26515
4955	12434.27889
4956	12433.14858
4957	12432.35269
4958	12431.07912
4959	12430.4897
4960	12429.18829
4961	12428.16899
4962	12426.88249
4963	12425.86407
4964	12424.94854
4965	12423.6732
4966	12422.94519
4967	12421.62899
4968	12421.00521
4969	12419.88432
4970	12418.84783
4971	12417.92493
4972	12416.6758
4973	12415.68605
4974	12414.64256
4975	12414.09581
4976	12413.47979
4977	12412.33801
4978	12410.83257
4979	12409.94858
4980	12409.21611
4981	12407.90092
4982	12407.1505
4983	12405.82997
4984	12405.00439
4985	12404.18605
4986	12403.27434
4987	12402.5063
4988	12401.40237
4989	12399.54357
4990	12399.32465
4991	12398.76033
4992	12398.69948
4993	12398.65377
4994	12396.53513
4995	12393.91128
4996	12392.90535
4997	12390.66007
4998	12388.56452
4999	12388.2749
5000	12386.86894
5001	12385.59755
5002	12384.5012
5003	12383.59099
5004	12382.27133
5005	12381.4858
5006	12380.60731
5007	12379.56574
5008	12378.39987
5009	12378.25661
5010	12377.09609
5011	12374.8794
5012	12374.15022
5013	12372.61058
5014	12371.85341
5015	12370.86135
5016	12370.71649
5017	12369.12037
5018	12368.41021
5019	12368.34462
5020	12367.10205
5021	12365.89819
5022	12365.84277
5023	12364.62527
5024	12363.21986
5025	12361.81062
5026	12361.76161
5027	12361.70415
5028	12360.36668
5029	12358.85044
5030	12357.52695
5031	12356.93967
5032	12356.89825
5033	12354.97587
5034	12354.75155
5035	12354.70971
5036	12354.15666
5037	12353.33934
5038	12352.16076
5039	12351.80195
5040	12351.74664
5041	12351.23209
5042	12350.81197
5043	12349.78368
5044	12348.78693
5045	12347.70298
5046	12346.75854
5047	12345.48899
5048	12344.50271
5049	12343.6378
5050	12342.38421
5051	12341.79228
5052	12340.93584
5053	12339.53236
5054	12337.06383
5055	12336.11005
5056	12335.27373
5057	12334.54842
5058	12334.50061
5059	12333.41361
5060	12332.75224
5061	12331.62907
5062	12329.9373
5063	12328.91592
5064	12328.06552
5065	12327.16107
5066	12325.67836
5067	12324.70608
5068	12323.65293
5069	12321.68273
5070	12321.12324
5071	12319.77115
5072	12318.7827
5073	12317.77685
5074	12316.88028
5075	12316.17042
5076	12314.14804
5077	12313.41
5078	12312.53794
5079	12312.02345
5080	12310.962
5081	12309.64102
5082	12308.82583
5083	12308.39786
5084	12306.97538
5085	12306.08714
5086	12304.51994
5087	12303.97288
5088	12303.04946
5089	12302.62382
5090	12301.58841
5091	12300.49368
5092	12299.8913
5093	12298.9071
5094	12297.97057
5095	12296.96538
5096	12294.21752
5097	12292.7967
5098	12291.7254
5099	12290.62167
5100	12290.16499
5101	12288.67356
5102	12286.66426
5103	12285.17685
5104	12284.58863
5105	12283.93059
5106	12283.84017
5107	12282.74897
5108	12280.82881
5109	12278.80148
5110	12277.7916
5111	12277.14385
5112	12275.76641
5113	12274.97988
5114	12273.7944
5115	12272.84817
5116	12272.3142
5117	12271.22335
5118	12270.23248
5119	12269.05124
5120	12267.54206
5121	12266.72452
5122	12265.9271
5123	12265.11568
5124	12264.30736
5125	12262.39267
5126	12261.879
5127	12260.83813
5128	12259.6601
5129	12258.66951
5130	12257.58014
5131	12257.21688
5132	12255.56008
5133	12255.11262
5134	12254.81479
5135	12254.12514
5136	12254.01525
5137	12253.3246
5138	12252.50167
5139	12251.38021
5140	12250.07791
5141	12249.96036
5142	12249.02334
5143	12247.82382
5144	12247.78454
5145	12247.01526
5146	12246.95918
5147	12244.80849
5148	12244.116
5149	12243.46831
5150	12242.40797
5151	12241.43025
5152	12240.02315
5153	12239.14379
5154	12237.76736
5155	12237.24083
5156	12237.10404
5157	12235.85223
5158	12234.7861
5159	12232.86719
5160	12232.8206
5161	12232.70398
5162	12232.08166
5163	12230.83781
5164	12229.76122
5165	12228.5873
5166	12226.82314
5167	12225.83398
5168	12225.78614
5169	12225.16183
5170	12224.0558
5171	12223.52452
5172	12222.65755
5173	12221.96329
5174	12221.54893
5175	12220.6321
5176	12219.65722
5177	12217.83908
5178	12217.79031
5179	12217.03935
5180	12216.27506
5181	12214.84588
5182	12213.95539
5183	12212.51473
5184	12211.78
5185	12210.99859
5186	12209.78406
5187	12209.11124
5188	12207.54119
5189	12204.87013
5190	12203.76962
5191	12202.32462
5192	12201.51972
5193	12199.12633
5194	12197.81065
5195	12196.54326
5196	12194.70925
5197	12193.65979
5198	12192.65125
5199	12191.44775
5200	12191.223
5201	12190.20805
5202	12188.95691
5203	12187.54748
5204	12186.99374
5205	12185.74432
5206	12184.98067
5207	12183.91562
5208	12182.12732
5209	12181.06851
5210	12180.23272
5211	12179.29264
5212	12177.96927
5213	12177.13657
5214	12176.18317
5215	12175.33443
5216	12175.13732
5217	12173.90264
5218	12173.56742
5219	12172.18858
5220	12170.9566
5221	12170.8942
5222	12170.34694
5223	12169.6222
5224	12168.47768
5225	12167.43294
5226	12166.36196
5227	12165.62563
5228	12164.70333
5229	12163.39614
5230	12162.40823
5231	12161.66263
5232	12160.70628
5233	12160.65112
5234	12159.35743
5235	12158.38081
5236	12157.19777
5237	12156.35572
5238	12155.40186
5239	12155.27744
5240	12153.46926
5241	12153.42945
5242	12152.82343
5243	12152.06516
5244	12150.60545
5245	12150.00063
5246	12149.05166
5247	12147.82515
5248	12146.4804
5249	12145.74328
5250	12145.00539
5251	12144.08365
5252	12142.77234
5253	12142.72106
5254	12141.44285
5255	12140.78292
5256	12139.57238
5257	12138.88893
5258	12137.8472
5259	12136.67306
5260	12134.16659
5261	12133.26475
5262	12132.23486
5263	12131.37026
5264	12130.39049
5265	12129.45437
5266	12128.34025
5267	12126.24396
5268	12126.11445
5269	12125.49837
5270	12124.48207
5271	12123.13858
5272	12120.73744
5273	12120.22555
5274	12119.48516
5275	12118.55168
5276	12117.58211
5277	12116.68213
5278	12115.62864
5279	12115.57172
5280	12115.52404
5281	12114.03064
5282	12112.97884
5283	12112.64457
5284	12111.67178
5285	12110.58264
5286	12108.83789
5287	12108.30538
5288	12107.01878
5289	12105.07056
5290	12103.65432
5291	12103.40335
5292	12102.40948
5293	12102.36685
5294	12100.52425
5295	12099.34481
5296	12098.50945
5297	12098.4448
5298	12097.64103
5299	12097.02672
5300	12095.88654
5301	12095.84498
5302	12095.75286
5303	12094.42264
5304	12094.37169
5305	12093.54319
5306	12092.67148
5307	12092.61427
5308	12091.1656
5309	12090.3235
5310	12088.92908
5311	12088.27995
5312	12087.77359
5313	12086.67427
5314	12085.82042
5315	12085.16845
5316	12083.90684
5317	12082.92818
5318	12081.9706
5319	12081.21548
5320	12080.88709
5321	12079.83227
5322	12079.78123
5323	12078.83865
5324	12078.22837
5325	12077.08675
5326	12076.32306
5327	12075.23195
5328	12074.19192
5329	12073.56373
5330	12072.9619
5331	12071.67654
5332	12070.49498
5333	12069.73174
5334	12068.78527
5335	12067.47465
5336	12067.41937
5337	12066.36044
5338	12065.38133
5339	12065.1632
5340	12063.84908
5341	12063.22127
5342	12062.31882
5343	12061.2594
5344	12060.80593
5345	12059.90047
5346	12059.80938
5347	12058.94921
5348	12057.96378
5349	12057.1317
5350	12056.30947
5351	12054.89261
5352	12053.87191
5353	12052.10248
5354	12050.18401
5355	12050.13964
5356	12049.93416
5357	12048.93728
5358	12048.26678
5359	12047.38492
5360	12045.51663
5361	12044.71752
5362	12043.50022
5363	12042.51549
5364	12041.3104
5365	12039.90115
5366	12038.29323
5367	12037.58936
5368	12036.55618
5369	12035.29885
5370	12034.07272
5371	12033.64317
5372	12033.54673
5373	12033.3532
5374	12032.1978
5375	12032.1458
5376	12032.09311
5377	12031.12757
5378	12030.1974
5379	12029.54761
5380	12029.49821
5381	12027.7932
5382	12025.88625
5383	12025.82919
5384	12023.97083
5385	12023.8441
5386	12021.80843
5387	12020.42285
5388	12020.3695
5389	12019.79693
5390	12018.62273
5391	12018.15192
5392	12017.40566
5393	12017.35194
5394	12016.86117
5395	12015.91902
5396	12015.20675
5397	12014.26173
5398	12013.57401
5399	12012.09486
5400	12010.59162
5401	12009.39015
5402	12008.11244
5403	12007.41892
5404	12005.72896
5405	12005.6278
5406	12004.49101
5407	12003.64337
5408	12003.55099
5409	12003.0431
5410	12001.88608
5411	12001.07901
5412	12000.59347
5413	11999.79019
5414	11998.51448
5415	11997.85768
5416	11997.44076
5417	11996.28378
5418	11995.27255
5419	11995.22581
5420	11994.38018
5421	11993.21475
5422	11992.98859
5423	11992.04545
5424	11990.63876
5425	11990.59152
5426	11989.37551
5427	11988.45604
5428	11987.86665
5429	11987.59129
5430	11985.50291
5431	11984.66187
5432	11983.73523
5433	11983.1131
5434	11981.03586
5435	11980.79288
5436	11979.45645
5437	11979.28917
5438	11978.14284
5439	11976.43929
5440	11976.4016
5441	11976.30967
5442	11975.18316
5443	11973.83214
5444	11973.79431
5445	11971.94329
5446	11970.8538
5447	11969.73151
5448	11968.98319
5449	11968.2043
5450	11966.73402
5451	11964.87842
5452	11964.81408
5453	11964.71275
5454	11963.75763
5455	11962.94772
5456	11961.94632
5457	11961.15363
5458	11960.34109
5459	11959.50743
5460	11958.59772
5461	11958.05717
5462	11957.82172
5463	11956.50955
5464	11954.64773
5465	11954.0745
5466	11953.62116
5467	11953.55069
5468	11952.6493
5469	11951.97203
5470	11951.62331
5471	11950.8968
5472	11950.16903
5473	11949.00474
5474	11947.80586
5475	11946.93533
5476	11946.50822
5477	11946.21194
5478	11944.85112
5479	11943.86165
5480	11942.67211
5481	11941.54708
5482	11941.18514
5483	11939.90464
5484	11939.84334
5485	11938.91487
5486	11938.80776
5487	11938.06675
5488	11937.85475
5489	11937.69704
5490	11937.06979
5491	11935.95828
5492	11935.90664
5493	11935.2775
5494	11934.44776
5495	11933.93427
5496	11932.71494
5497	11931.8857
5498	11931.31547
5499	11930.20491
5500	11928.98074
5501	11928.2402
5502	11927.29489
5503	11926.57669
5504	11925.7894
5505	11925.00791
5506	11924.17901
5507	11924.11848
5508	11923.06091
5509	11922.10507
5510	11921.12563
5511	11919.95607
5512	11918.9259
5513	11918.02139
5514	11917.05343
5515	11917.02187
5516	11915.87228
5517	11915.44243
5518	11913.60233
5519	11912.69025
5520	11911.6601
5521	11910.7988
5522	11910.75584
5523	11910.07539
5524	11908.81159
5525	11908.10415
5526	11907.15786
5527	11906.47408
5528	11905.99884
5529	11904.36972
5530	11904.10018
5531	11902.25728
5532	11901.64529
5533	11900.65147
5534	11900.25258
5535	11899.0778
5536	11899.01482
5537	11898.44982
5538	11897.19803
5539	11895.95626
5540	11895.24041
5541	11893.59864
5542	11892.84872
5543	11891.99735
5544	11891.24214
5545	11891.19381
5546	11891.16219
5547	11890.32045
5548	11889.46308
5549	11888.6608
5550	11888.56705
5551	11888.02164
5552	11887.28044
5553	11886.77601
5554	11885.559
5555	11883.34564
5556	11882.83264
5557	11882.41973
5558	11881.31075
5559	11880.17876
5560	11879.50339
5561	11877.84901
5562	11877.36144
5563	11876.59901
5564	11875.47681
5565	11873.94952
5566	11873.19495
5567	11872.70003
5568	11872.12477
5569	11870.96663
5570	11870.86143
5571	11870.34486
5572	11869.43928
5573	11868.29915
5574	11867.42615
5575	11866.79247
5576	11864.96718
5577	11863.67703
5578	11863.57926
5579	11862.5283
5580	11861.43963
5581	11861.38638
5582	11860.38475
5583	11859.72753
5584	11858.54887
5585	11857.23901
5586	11856.34436
5587	11855.37008
5588	11854.04308
5589	11853.87349
5590	11853.72921
5591	11853.37895
5592	11852.8093
5593	11852.06719
5594	11851.36703
5595	11850.25067
5596	11849.71181
5597	11848.78325
5598	11847.79747
5599	11847.63934
5600	11846.51811
5601	11845.7062
5602	11844.86113
5603	11844.00466
5604	11843.16919
5605	11841.97412
5606	11841.9399
5607	11841.08417
5608	11841.01606
5609	11840.98216
5610	11840.45263
5611	11839.37663
5612	11838.66415
5613	11837.55664
5614	11836.25889
5615	11835.1952
5616	11834.89016
5617	11834.34397
5618	11833.64086
5619	11833.02691
5620	11831.87332
5621	11830.67543
5622	11830.41841
5623	11828.40823
5624	11826.95116
5625	11826.7437
5626	11825.90198
5627	11824.98887
5628	11823.03169
5629	11822.93922
5630	11821.62161
5631	11819.82768
5632	11819.64223
5633	11819.03032
5634	11818.14344
5635	11816.39092
5636	11816.35738
5637	11815.1182
5638	11814.15161
5639	11813.05498
5640	11811.89987
5641	11811.69078
5642	11809.89078
5643	11809.85974
5644	11808.88289
5645	11808.6129
5646	11808.57103
5647	11808.47668
5648	11807.7074
5649	11806.44863
5650	11806.398
5651	11805.70483
5652	11804.8946
5653	11804.25591
5654	11804.21942
5655	11802.81425
5656	11802.0798
5657	11800.68481
5658	11799.36646
5659	11799.30772
5660	11799.11025
5661	11798.35209
5662	11798.31202
5663	11797.55796
5664	11796.68322
5665	11795.27952
5666	11794.24303
5667	11793.73488
5668	11792.42439
5669	11791.39267
5670	11791.35861
5671	11790.2662
5672	11789.64377
5673	11788.7151
5674	11787.66336
5675	11786.91414
5676	11786.15646
5677	11785.02483
5678	11784.0392
5679	11783.43463
5680	11782.23588
5681	11782.1974
5682	11781.30336
5683	11781.27093
5684	11780.03037
5685	11778.54527
5686	11777.24337
5687	11776.63598
5688	11775.88475
5689	11774.95584
5690	11774.14736
5691	11773.08676
5692	11772.5588
5693	11771.42965
5694	11771.07137
5695	11770.18073
5696	11768.83308
5697	11767.7559
5698	11767.13511
5699	11766.30594
5700	11765.08353
5701	11765.03613
5702	11763.83193
5703	11762.8476
5704	11761.80237
5705	11760.56597
5706	11759.36975
5707	11758.8588
5708	11758.05663
5709	11756.89228
5710	11755.68096
5711	11754.76491
5712	11754.31256
5713	11753.81036
5714	11751.24726
5715	11750.80337
5716	11749.81371
5717	11748.6125
5718	11747.37996
5719	11746.18775
5720	11745.2866
5721	11744.82185
5722	11743.61449
5723	11742.56299
5724	11741.32709
5725	11740.95375
5726	11740.15976
5727	11738.8911
5728	11737.75813
5729	11736.25891
5730	11735.09276
5731	11733.73638
5732	11733.0012
5733	11731.54365
5734	11730.91811
5735	11729.15208
5736	11728.7649
5737	11728.19714
5738	11727.57333
5739	11726.57212
5740	11726.20299
5741	11726.16805
5742	11726.1041
5743	11725.26949
5744	11724.16354
5745	11724.12581
5746	11723.53436
5747	11722.8012
5748	11721.76019
5749	11720.85687
5750	11720.82971
5751	11720.78243
5752	11719.96627
5753	11719.59744
5754	11718.93841
5755	11718.23861
5756	11717.56138
5757	11716.72823
5758	11716.21603
5759	11715.05775
5760	11712.94185
5761	11712.4801
5762	11712.04144
5763	11711.29678
5764	11710.79979
5765	11708.50561
5766	11707.25171
5767	11705.75751
5768	11704.85039
5769	11704.28689
5770	11703.07644
5771	11702.12137
5772	11702.0152
5773	11700.85456
5774	11700.32971
5775	11698.75278
5776	11698.71155
5777	11698.04307
5778	11696.83723
5779	11696.01715
5780	11695.98414
5781	11695.62685
5782	11694.47314
5783	11693.4729
5784	11693.05279
5785	11691.94682
5786	11690.84216
5787	11690.10705
5788	11689.32631
5789	11687.9771
5790	11687.20012
5791	11686.0698
5792	11684.91284
5793	11684.87274
5794	11684.21001
5795	11682.94234
5796	11681.86817
5797	11681.8289
5798	11679.92648
5799	11679.13268
5800	11677.91377
5801	11677.87626
5802	11677.15406
5803	11676.95237
5804	11675.90587
5805	11675.52829
5806	11675.49447
5807	11674.02351
5808	11672.83474
5809	11672.00965
5810	11671.0562
5811	11669.62229
5812	11669.26713
5813	11667.90816
5814	11667.72431
5815	11667.14818
5816	11665.88648
5817	11665.50256
5818	11664.00827
5819	11663.19621
5820	11661.57157
5821	11660.48055
5822	11659.51611
5823	11658.47023
5824	11657.69547
5825	11657.09481
5826	11654.91968
5827	11654.89553
5828	11654.6157
5829	11653.46164
5830	11652.4398
5831	11651.38684
5832	11651.35574
5833	11650.70421
5834	11649.99232
5835	11649.24803
5836	11647.78286
5837	11646.68066
5838	11645.61789
5839	11643.73402
5840	11643.1041
5841	11642.48761
5842	11641.23197
5843	11640.5054
5844	11639.44927
5845	11638.19386
5846	11637.64602
5847	11636.62282
5848	11636.59579
5849	11634.95236
5850	11634.86588
5851	11634.83546
5852	11633.6704
5853	11631.32089
5854	11630.52694
5855	11629.72588
5856	11629.2594
5857	11627.61852
5858	11626.88948
5859	11626.60749
5860	11625.73741
5861	11624.80898
5862	11624.77568
5863	11623.88463
5864	11623.03491
5865	11621.35841
5866	11620.46097
5867	11620.40223
5868	11618.9352
5869	11618.89227
5870	11617.42226
5871	11617.19076
5872	11616.26102
5873	11615.18543
5874	11613.82074
5875	11613.07761
5876	11612.81151
5877	11612.08266
5878	11611.63985
5879	11609.65914
5880	11608.99843
5881	11608.59899
5882	11607.50783
5883	11606.96225
5884	11606.08124
5885	11605.08096
5886	11604.64326
5887	11604.60067
5888	11603.79182
5889	11602.61332
5890	11601.19686
5891	11600.63619
5892	11599.39927
5893	11598.25552
5894	11597.02341
5895	11596.18721
5896	11595.81161
5897	11594.79264
5898	11593.99795
5899	11592.93153
5900	11592.66867
5901	11591.68596
5902	11590.63124
5903	11589.9936
5904	11589.28477
5905	11588.36272
5906	11587.73921
5907	11585.98126
5908	11585.94679
5909	11585.06576
5910	11585.03442
5911	11584.09209
5912	11582.45483
5913	11582.37531
5914	11581.52643
5915	11580.88311
5916	11580.18163
5917	11580.02969
5918	11579.38729
5919	11578.2525
5920	11577.03491
5921	11576.25259
5922	11575.09125
5923	11574.25436
5924	11572.28205
5925	11571.05094
5926	11570.14552
5927	11569.51664
5928	11568.7192
5929	11567.20912
5930	11565.98095
5931	11565.94282
5932	11564.73009
5933	11563.64204
5934	11562.93406
5935	11562.86085
5936	11561.89993
5937	11561.18279
5938	11561.10203
5939	11560.30483
5940	11560.27642
5941	11559.15248
5942	11557.74571
5943	11556.78466
5944	11556.27358
5945	11556.23958
5946	11555.31421
5947	11554.81106
5948	11554.63646
5949	11553.9013
5950	11552.88417
5951	11552.19523
5952	11551.31247
5953	11551.27646
5954	11550.41003
5955	11549.50055
5956	11548.58568
5957	11547.96821
5958	11546.94443
5959	11546.07734
5960	11545.15106
5961	11543.98497
5962	11542.78381
5963	11541.61059
5964	11540.50749
5965	11539.72707
5966	11539.69351
5967	11539.62515
5968	11539.00627
5969	11538.94002
5970	11537.3059
5971	11536.76965
5972	11535.68825
5973	11534.66599
5974	11534.34844
5975	11533.47279
5976	11531.82699
5977	11531.55807
5978	11530.8156
5979	11530.72426
5980	11529.80981
5981	11528.83635
5982	11527.52251
5983	11526.3643
5984	11526.31637
5985	11525.79041
5986	11525.61913
5987	11525.35492
5988	11524.12704
5989	11522.74998
5990	11521.45131
5991	11519.99221
5992	11518.31788
5993	11517.83758
5994	11516.65569
5995	11515.8265
5996	11514.52082
5997	11513.49803
5998	11512.90725
5999	11512.14284
6000	11511.60066
6001	11510.65964
6002	11509.43684
6003	11508.44502
6004	11507.59086
6005	11506.19268
6006	11505.34371
6007	11504.02798
6008	11503.216
6009	11502.48336
6010	11502.04794
6011	11502.00026
6012	11501.09837
6013	11500.35722
6014	11499.73064
6015	11498.68692
6016	11498.34167
6017	11497.76675
6018	11496.68822
6019	11496.65924
6020	11496.60824
6021	11495.86287
6022	11495.18435
6023	11493.63868
6024	11492.59872
6025	11491.32837
6026	11490.37435
6027	11488.89581
6028	11487.68847
6029	11486.58146
6030	11485.26963
6031	11484.36647
6032	11484.33708
6033	11483.81658
6034	11483.77598
6035	11482.83631
6036	11482.13991
6037	11480.65482
6038	11480.26581
6039	11480.23452
6040	11478.44085
6041	11477.62123
6042	11477.54678
6043	11476.29291
6044	11474.80414
6045	11473.9254
6046	11473.71792
6047	11473.67374
6048	11472.50948
6049	11471.90144
6050	11470.90054
6051	11469.8929
6052	11468.87894
6053	11468.14494
6054	11468.10454
6055	11467.08727
6056	11466.32281
6057	11466.30019
6058	11466.26919
6059	11465.64013
6060	11464.53467
6061	11462.42126
6062	11461.66909
6063	11460.59389
6064	11459.51968
6065	11458.66228
6066	11457.48683
6067	11455.80277
6068	11455.20535
6069	11454.31264
6070	11454.2836
6071	11453.40305
6072	11453.38047
6073	11453.30443
6074	11453.27741
6075	11452.03248
6076	11451.36392
6077	11450.60431
6078	11449.40193
6079	11449.37164
6080	11447.87592
6081	11446.38037
6082	11445.74895
6083	11444.70236
6084	11444.12784
6085	11444.09783
6086	11444.05928
6087	11443.05857
6088	11442.36118
6089	11441.20863
6090	11440.92525
6091	11440.89877
6092	11440.27624
6093	11438.73191
6094	11438.09335
6095	11437.28347
6096	11436.54602
6097	11435.69347
6098	11435.6492
6099	11435.01019
6100	11433.69813
6101	11432.79852
6102	11431.6473
6103	11430.81022
6104	11430.60682
6105	11429.7626
6106	11429.2776
6107	11428.20878
6108	11427.1904
6109	11425.74453
6110	11424.67988
6111	11423.97087
6112	11422.70814
6113	11421.65982
6114	11420.65536
6115	11419.81708
6116	11419.7706
6117	11418.71492
6118	11418.4496
6119	11417.26191
6120	11417.10832
6121	11416.73901
6122	11415.74366
6123	11414.23849
6124	11413.12071
6125	11412.28243
6126	11412.07028
6127	11412.02598
6128	11410.26143
6129	11409.42336
6130	11408.8793
6131	11408.40738
6132	11407.42208
6133	11406.88555
6134	11406.04647
6135	11405.52442
6136	11405.42793
6137	11404.43877
6138	11404.39674
6139	11404.31047
6140	11403.98056
6141	11403.26315
6142	11403.01773
6143	11402.778
6144	11401.50513
6145	11401.14968
6146	11400.09683
6147	11399.11941
6148	11398.54016
6149	11397.68771
6150	11396.54632
6151	11395.61943
6152	11395.02739
6153	11393.95869
6154	11393.2863
6155	11392.71138
6156	11391.36314
6157	11390.92531
6158	11389.39251
6159	11389.36795
6160	11388.89403
6161	11388.19881
6162	11387.10734
6163	11387.07321
6164	11386.27039
6165	11385.27688
6166	11384.64978
6167	11383.94926
6168	11383.92155
6169	11383.84479
6170	11382.9775
6171	11382.1072
6172	11381.49431
6173	11380.18139
6174	11379.2939
6175	11378.50253
6176	11377.65649
6177	11377.00833
6178	11376.49188
6179	11375.25413
6180	11375.21817
6181	11374.7236
6182	11374.12447
6183	11372.7047
6184	11371.6153
6185	11370.36543
6186	11368.70885
6187	11367.56203
6188	11366.77706
6189	11365.50643
6190	11364.48542
6191	11362.85846
6192	11362.54328
6193	11362.00054
6194	11361.90724
6195	11360.78175
6196	11359.77252
6197	11358.88178
6198	11357.75803
6199	11357.29058
6200	11356.29594
6201	11355.60803
6202	11354.26827
6203	11353.31668
6204	11352.42441
6205	11352.08552
6206	11351.37428
6207	11351.02645
6208	11350.72957
6209	11350.69373
6210	11350.66377
6211	11349.36766
6212	11347.8301
6213	11346.81951
6214	11346.16618
6215	11345.20462
6216	11344.1312
6217	11343.00324
6218	11342.05362
6219	11340.64409
6220	11340.08251
6221	11339.44983
6222	11338.50986
6223	11337.73024
6224	11336.87943
6225	11335.1487
6226	11333.65298
6227	11333.61334
6228	11333.00339
6229	11332.2012
6230	11331.42036
6231	11330.33776
6232	11329.03017
6233	11327.66925
6234	11327.63791
6235	11326.78465
6236	11325.89294
6237	11325.33908
6238	11324.25945
6239	11323.26042
6240	11321.58835
6241	11321.1255
6242	11320.73606
6243	11319.74634
6244	11319.45842
6245	11319.36298
6246	11318.95861
6247	11317.90684
6248	11315.86749
6249	11315.8247
6250	11314.833
6251	11313.71264
6252	11312.99746
6253	11312.03127
6254	11311.06799
6255	11310.4954
6256	11308.75541
6257	11307.95561
6258	11306.76674
6259	11305.63913
6260	11304.83267
6261	11304.79638
6262	11304.05289
6263	11303.0484
6264	11303.02308
6265	11302.12067
6266	11301.20145
6267	11300.36239
6268	11298.80318
6269	11298.51499
6270	11298.06406
6271	11297.15709
6272	11296.16641
6273	11295.14396
6274	11293.74989
6275	11293.08816
6276	11291.58485
6277	11291.54901
6278	11290.42731
6279	11290.3484
6280	11289.29364
6281	11288.54722
6282	11288.05127
6283	11286.63854
6284	11285.90254
6285	11284.99242
6286	11283.78906
6287	11283.0902
6288	11282.1572
6289	11279.98331
6290	11279.45935
6291	11278.85003
6292	11278.52713
6293	11277.07926
6294	11276.12588
6295	11274.91518
6296	11274.62838
6297	11274.08698
6298	11273.56226
6299	11273.17262
6300	11272.18114
6301	11272.07528
6302	11270.38945
6303	11269.26773
6304	11267.91111
6305	11266.91919
6306	11266.62157
6307	11265.52369
6308	11264.5905
6309	11263.64189
6310	11262.6453
6311	11262.6126
6312	11261.14119
6313	11260.43338
6314	11259.41886
6315	11259.33128
6316	11257.73838
6317	11257.16828
6318	11256.71223
6319	11255.77883
6320	11254.54703
6321	11253.55746
6322	11252.76128
6323	11251.86838
6324	11251.43422
6325	11250.75588
6326	11250.31731
6327	11248.92445
6328	11248.06747
6329	11246.44028
